,ship_id,ship_time,ship_lat,ship_lon,ship_depth,ship_temp,turtle_id,turtle_time,turtle_lat,turtle_lon,turtle_depth,turtle_temp,FVCOM_temp,ROMS_temp
49,HB1105   ,2011-09-20 06:45:00,38.72,-73.5967,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62","23.43,23.43,23.42,23.42,23.41,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.42,23.41,23.41,23.42,23.41,23.41,23.41,23.41,23.41,23.39,23.41,23.43,23.46,23.47,23.45,23.42,23.44,23.42,23.36,23.35,23.23,22.73,22.12,21.66,21.23,20.43,19.4,18.38,16.95,14.42,12.86,10.92,9.72,8.98,8.78,8.75,8.73,8.74,8.74,8.74,8.74,8.74,8.74,8.75,8.75,8.74,8.76,8.77,8.74",108392,2011-09-17 00:20:38,38.76140976,-73.57843018,"2,18,22,23,26,27,28,30,37,69","19.95,19.773,17.2956,17.2071,15.3048,13.867,13.7011,12.0974,9.3213,8.89","23.238665, 19.776333, 18.543457, 18.200037, 17.579126, 17.579126, 17.291409, 16.745796, 15.724753, 13.454153","21.586557, 21.597172, 21.599825, 21.599825, 21.60139, 21.604353, 21.604353, 21.615168, 18.266834, 11.553583"
50,HB1202   ,2012-06-02 17:54:00,37.845,-74.5867,"4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50","20.08,20.07,20.06,20.02,19.89,19.76,19.57,18.99,17.3,16.08,15.24,14.9,14.97,14.92,14.89,14.9,14.88,14.79,14.56,14.35,14.11,13.82,13.7,13.28,12.6,12.72,12.73,12.69,12.33,11.94,11.98,12.01,11.94,11.93,12.05,12.11,12.03,11.98,11.91,11.86,11.78,11.7,11.68,11.65,11.65,11.61,11.6",118891,2012-06-05 04:24:24,37.8638916,-74.54197693,"2,3,4,5,6,8,9,11,12,13","18.69,18.6283,18.6283,18.5075,18.266,18.2351,18.1349,17.5592,17.459,16.12","19.721085, 19.721085, 19.546324, 19.489481, 19.263247, 18.972061, 18.657726, 18.047653, 18.047653, 17.625887","19.40471, 19.407019, 19.407019, 19.408743, 19.410162, 19.411394, 19.412497, 19.413485, 19.414263, 19.414371"
51,HB1202   ,2012-06-02 17:54:00,37.845,-74.5867,"4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50","20.08,20.07,20.06,20.02,19.89,19.76,19.57,18.99,17.3,16.08,15.24,14.9,14.97,14.92,14.89,14.9,14.88,14.79,14.56,14.35,14.11,13.82,13.7,13.28,12.6,12.72,12.73,12.69,12.33,11.94,11.98,12.01,11.94,11.93,12.05,12.11,12.03,11.98,11.91,11.86,11.78,11.7,11.68,11.65,11.65,11.61,11.6",118890,2012-06-05 21:50:44,37.83460999,-74.55233765,"2,7,15,19,21,22,24,25,28,57","17.71,17.6042,15.998,15.5551,14.5967,13.2218,12.2369,11.8734,11.3578,11.1","19.284033, 19.147331, 16.44236, 15.378202, 15.063464, 14.773753, 14.273755, 14.273755, 13.693011, 12.760208","18.819324, 18.82021, 18.817783, 18.675806, 17.884968, 17.884968, 14.467936, 14.467936, 12.636003, 10.236376"
52,HB1202   ,2012-06-02 17:54:00,37.845,-74.5867,"4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50","20.08,20.07,20.06,20.02,19.89,19.76,19.57,18.99,17.3,16.08,15.24,14.9,14.97,14.92,14.89,14.9,14.88,14.79,14.56,14.35,14.11,13.82,13.7,13.28,12.6,12.72,12.73,12.69,12.33,11.94,11.98,12.01,11.94,11.93,12.05,12.11,12.03,11.98,11.91,11.86,11.78,11.7,11.68,11.65,11.65,11.61,11.6",118888,2012-06-04 12:04:44,37.83996964,-74.53553772,"2,5,6,9,11,13,15,22,28,56","19.78,19.6122,19.1172,18.3621,17.2462,15.7612,14.6118,11.8766,11.4487,11.39","19.91597, 19.678497, 19.406729, 18.748413, 17.939577, 17.53148, 16.747309, 15.128358, 14.01209, 12.545454","19.730934, 19.726562, 19.726562, 19.720142, 19.715986, 19.703947, 19.692493, 18.979948, 14.501749, 9.016939"
53,HB1202   ,2012-06-02 17:54:00,37.845,-74.5867,"4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50","20.08,20.07,20.06,20.02,19.89,19.76,19.57,18.99,17.3,16.08,15.24,14.9,14.97,14.92,14.89,14.9,14.88,14.79,14.56,14.35,14.11,13.82,13.7,13.28,12.6,12.72,12.73,12.69,12.33,11.94,11.98,12.01,11.94,11.93,12.05,12.11,12.03,11.98,11.91,11.86,11.78,11.7,11.68,11.65,11.65,11.61,11.6",118947,2012-06-04 15:05:44,37.80181885,-74.60855103,"2,4,8,10,13,14,22,28,35,53","19.71,19.6783,18.7121,17.6587,15.354,14.8946,14.3957,12.4078,11.9722,11.79","19.865099, 19.801888, 19.100039, 18.483433, 17.541649, 17.227781, 15.268795, 14.079412, 13.319675, 13.082528","20.112036, 20.109228, 20.096048, 20.083714, 20.066463, 20.053574, 16.671228, 12.721606, 10.94888, 11.05558"
54,HB1202   ,2012-06-02 17:54:00,37.845,-74.5867,"4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50","20.08,20.07,20.06,20.02,19.89,19.76,19.57,18.99,17.3,16.08,15.24,14.9,14.97,14.92,14.89,14.9,14.88,14.79,14.56,14.35,14.11,13.82,13.7,13.28,12.6,12.72,12.73,12.69,12.33,11.94,11.98,12.01,11.94,11.93,12.05,12.11,12.03,11.98,11.91,11.86,11.78,11.7,11.68,11.65,11.65,11.61,11.6",118947,2012-06-04 00:19:08,37.8544693,-74.52633667,"2,5,9,10,11,13,24,31,39,57","19.108,19.14,18.2291,17.4781,16.2236,14.7775,14.1223,11.6773,11.2698,11.15","19.987415, 19.685926, 18.72307, 18.325779, 17.912218, 17.50099, 14.727104, 13.778486, 12.9811945, 12.516587","19.73363, 19.736094, 19.737719, 19.738392, 19.738392, 19.738712, 16.257994, 12.424345, 8.953958, 8.929417"
55,HB1202   ,2012-06-02 17:54:00,37.845,-74.5867,"4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50","20.08,20.07,20.06,20.02,19.89,19.76,19.57,18.99,17.3,16.08,15.24,14.9,14.97,14.92,14.89,14.9,14.88,14.79,14.56,14.35,14.11,13.82,13.7,13.28,12.6,12.72,12.73,12.69,12.33,11.94,11.98,12.01,11.94,11.93,12.05,12.11,12.03,11.98,11.91,11.86,11.78,11.7,11.68,11.65,11.65,11.61,11.6",118891,2012-06-05 12:26:27,37.85573959,-74.62204742,"2,14,17,20,22,24,25,27,36,50","17.93,17.7115,16.8071,15.6902,14.6401,13.0922,12.6673,12.2606,11.9268,11.86","19.218018, 16.639019, 15.792579, 15.262067, 14.796321, 14.372401, 14.13053, 13.738846, 13.480773, 13.4746895","19.18601, 19.191563, 19.152464, 17.272018, 15.049539, 13.694818, 12.609171, 11.56887, 11.392606, 11.400591"
56,HB1202   ,2012-06-02 17:54:00,37.845,-74.5867,"4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50","20.08,20.07,20.06,20.02,19.89,19.76,19.57,18.99,17.3,16.08,15.24,14.9,14.97,14.92,14.89,14.9,14.88,14.79,14.56,14.35,14.11,13.82,13.7,13.28,12.6,12.72,12.73,12.69,12.33,11.94,11.98,12.01,11.94,11.93,12.05,12.11,12.03,11.98,11.91,11.86,11.78,11.7,11.68,11.65,11.65,11.61,11.6",118890,2012-06-05 16:18:49,37.87643814,-74.55519104,"2,13,15,18,19,21,22,24,30,54","17.88,17.672,17.087,16.6515,16.268,14.1295,12.654,12.0625,11.5295,11.38","19.102188, 16.213245, 15.553923, 14.970502, 14.71512, 14.275583, 14.0895195, 13.783091, 13.548853, 13.514818","18.923027, 18.907753, 18.902214, 18.86252, 18.719057, 18.08861, 16.6023, 14.744847, 10.985785, 10.830931"
57,HB1202   ,2012-06-03 00:43:00,37.3233,-74.9583,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39","19.82,19.8,19.76,19.76,19.65,19.55,19.5,19.46,19.42,19.32,18.95,18.23,16.89,16.36,15.63,15.15,15.12,14.98,14.93,14.94,14.82,14.61,14.48,14.09,13.92,14.97,15.22,14.99,14.55,14.42,13.77,13.15,12.56,12.16,12.0,11.99,11.99,11.99,11.99",118954,2012-06-03 07:57:59,37.29999924,-74.97196198,"2,3,4,5,6,7,7","19.86,19.8348,19.8144,19.772,19.678,19.5132,19.46","20.537548, 20.54521, 20.544945, 20.539896, 20.52713, 20.493483, 20.493483","20.465237, 20.467205, 20.468622, 20.469738, 20.470602, 20.471432, 20.471432"
58,HB1202   ,2012-06-03 01:45:00,37.1767,-74.95,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41","20.16,20.16,20.15,20.15,20.02,19.83,19.6,19.37,19.12,18.7,18.08,17.29,16.26,15.18,14.71,14.53,14.29,14.44,14.67,15.77,17.5,18.21,18.43,18.25,17.23,16.43,15.55,14.87,14.6,14.83,14.91,14.96,14.96,14.97,14.98,14.98,14.97,14.98,14.98,14.98,14.99",118952,2012-06-03 23:44:40,37.18201828,-74.93527222,"2,9,13,26,27,29,30,31,34,45","20.32,19.2124,17.902,15.328,14.4466,14.4466,13.339,13.0972,12.637,12.52","20.76932, 18.843105, 17.169949, 14.56111, 14.56111, 14.290021, 14.165087, 14.045453, 13.81929, 13.094288","20.526787, 20.51574, 20.33802, 11.704436, 11.688841, 11.73413, 11.73413, 11.7369175, 11.7381735, 11.73991"
59,HB1202   ,2012-06-03 01:45:00,37.1767,-74.95,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41","20.16,20.16,20.15,20.15,20.02,19.83,19.6,19.37,19.12,18.7,18.08,17.29,16.26,15.18,14.71,14.53,14.29,14.44,14.67,15.77,17.5,18.21,18.43,18.25,17.23,16.43,15.55,14.87,14.6,14.83,14.91,14.96,14.96,14.97,14.98,14.98,14.97,14.98,14.98,14.98,14.99",118949,2012-06-03 23:42:44,37.1440506,-74.97398376,"2,6,15,20,23,27,39,42,44,46","20.46,19.8039,16.444,15.7879,14.7136,13.8701,13.25,13.3293,14.2954,14.2954","20.76932, 19.720184, 16.816141, 15.443789, 15.04704, 14.56111, 13.410014, 13.168547, 13.094288, 13.087744","20.686771, 20.693542, 20.102173, 16.873602, 13.238159, 11.858011, 11.573209, 11.571016, 11.571016, 11.571016"
60,HB1202   ,2012-06-03 01:45:00,37.1767,-74.95,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41","20.16,20.16,20.15,20.15,20.02,19.83,19.6,19.37,19.12,18.7,18.08,17.29,16.26,15.18,14.71,14.53,14.29,14.44,14.67,15.77,17.5,18.21,18.43,18.25,17.23,16.43,15.55,14.87,14.6,14.83,14.91,14.96,14.96,14.97,14.98,14.98,14.97,14.98,14.98,14.98,14.99",118897,2012-06-04 19:54:35,37.17108154,-74.90791321,"2,7,13,16,23,28,31,32,36,53","20.6,20.2976,18.8528,18.6176,16.0808,15.4592,14.468,13.6448,12.7208,12.2","21.236189, 19.799278, 17.82771, 17.20669, 15.771683, 15.141937, 14.79773, 14.701429, 14.445751, 13.567583","20.91435, 20.893347, 20.74226, 20.253092, 15.009029, 12.526655, 12.118367, 12.087779, 12.075512, 12.080105"
61,HB1202   ,2012-06-03 01:45:00,37.1767,-74.95,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41","20.16,20.16,20.15,20.15,20.02,19.83,19.6,19.37,19.12,18.7,18.08,17.29,16.26,15.18,14.71,14.53,14.29,14.44,14.67,15.77,17.5,18.21,18.43,18.25,17.23,16.43,15.55,14.87,14.6,14.83,14.91,14.96,14.96,14.97,14.98,14.98,14.97,14.98,14.98,14.98,14.99",118892,2012-06-02 20:00:58,37.21593857,-74.93512726,"2,7,8,9,10,12,23,24,25,34","19.52,18.6221,17.4905,17.2999,16.1867,15.295,16.3343,16.1191,13.37,13.4376","21.294184, 19.970505, 19.53181, 19.53181, 19.054388, 18.13399, 15.5948925, 15.393206, 15.393206, 14.103195","20.612537, 20.587547, 20.572092, 20.546892, 20.504253, 20.322124, 12.205004, 11.835751, 11.835751, 11.118368"
62,HB1202   ,2012-06-03 01:45:00,37.1767,-74.95,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41","20.16,20.16,20.15,20.15,20.02,19.83,19.6,19.37,19.12,18.7,18.08,17.29,16.26,15.18,14.71,14.53,14.29,14.44,14.67,15.77,17.5,18.21,18.43,18.25,17.23,16.43,15.55,14.87,14.6,14.83,14.91,14.96,14.96,14.97,14.98,14.98,14.97,14.98,14.98,14.98,14.99",118892,2012-06-03 00:29:12,37.18917084,-74.93174744,"2,6,8,9,11,13,21,24,29,41","20.01,19.2642,17.081,17.0539,15.2708,14.7419,14.3419,13.5961,13.23,13.4673","21.307343, 20.256088, 19.3524, 19.3524, 18.445278, 17.662584, 15.945201, 15.317685, 14.6398735, 13.431831","20.529514, 20.536852, 20.539358, 20.540394, 20.525045, 20.438156, 13.534467, 11.351193, 11.179412, 11.166939"
63,HB1202   ,2012-06-03 01:45:00,37.1767,-74.95,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41","20.16,20.16,20.15,20.15,20.02,19.83,19.6,19.37,19.12,18.7,18.08,17.29,16.26,15.18,14.71,14.53,14.29,14.44,14.67,15.77,17.5,18.21,18.43,18.25,17.23,16.43,15.55,14.87,14.6,14.83,14.91,14.96,14.96,14.97,14.98,14.98,14.97,14.98,14.98,14.98,14.99",118896,2012-06-03 23:56:18,37.17179871,-74.91834259,"2,13,17,18,19,20,23,26,31,49","20.35,18.0023,16.08,15.1475,14.9594,14.1577,13.7733,12.6772,12.26,12.17","20.76932, 17.169949, 16.187092, 15.915708, 15.669179, 15.443789, 15.04704, 14.56111, 14.045453, 13.081387","20.526787, 20.33802, 19.942526, 19.285244, 18.014927, 18.014927, 12.936908, 11.704436, 11.7369175, 11.73991"
64,HB1202   ,2012-06-03 01:45:00,37.1767,-74.95,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41","20.16,20.16,20.15,20.15,20.02,19.83,19.6,19.37,19.12,18.7,18.08,17.29,16.26,15.18,14.71,14.53,14.29,14.44,14.67,15.77,17.5,18.21,18.43,18.25,17.23,16.43,15.55,14.87,14.6,14.83,14.91,14.96,14.96,14.97,14.98,14.98,14.97,14.98,14.98,14.98,14.99",118949,2012-06-03 08:32:32,37.18259048,-74.91658783,"2,3,4,6,7,8,9,11,12,13","19.68,19.5838,19.3843,19.316,19.246,18.9923,18.6563,18.245,17.9563,17.93","20.476725, 20.476725, 20.473381, 20.188234, 19.849392, 19.542463, 19.542463, 18.84965, 18.483305, 18.102709","20.1172, 20.119791, 20.120823, 20.121717, 20.122576, 20.123571, 20.12487, 20.126266, 20.131985, 20.14765"
65,HB1202   ,2012-06-03 01:45:00,37.1767,-74.95,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41","20.16,20.16,20.15,20.15,20.02,19.83,19.6,19.37,19.12,18.7,18.08,17.29,16.26,15.18,14.71,14.53,14.29,14.44,14.67,15.77,17.5,18.21,18.43,18.25,17.23,16.43,15.55,14.87,14.6,14.83,14.91,14.96,14.96,14.97,14.98,14.98,14.97,14.98,14.98,14.98,14.99",118952,2012-06-03 21:22:13,37.16326904,-74.93939209,"2,3,3,3,3,3,3,3,3,3","20.16,20.05,20.05,20.05,20.05,20.05,20.05,20.05,20.05,20.05","20.850605, 20.850605, 20.850605, 20.850605, 20.850605, 20.850605, 20.850605, 20.850605, 20.850605, 20.850605","20.594904, 20.594633, 20.594633, 20.594633, 20.594633, 20.594633, 20.594633, 20.594633, 20.594633, 20.594633"
66,HB1202   ,2012-06-03 01:45:00,37.1767,-74.95,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41","20.16,20.16,20.15,20.15,20.02,19.83,19.6,19.37,19.12,18.7,18.08,17.29,16.26,15.18,14.71,14.53,14.29,14.44,14.67,15.77,17.5,18.21,18.43,18.25,17.23,16.43,15.55,14.87,14.6,14.83,14.91,14.96,14.96,14.97,14.98,14.98,14.97,14.98,14.98,14.98,14.99",118949,2012-06-03 11:31:40,37.14894104,-74.93025208,"2,10,11,14,16,17,18,26,32,48","19.58,19.1999,18.1151,16.1319,16.0283,15.13,14.5357,12.8842,12.67,12.67","20.376724, 19.10268, 18.715172, 17.497862, 17.09601, 16.72113, 16.388042, 14.772376, 14.083886, 13.3246","20.090384, 20.08742, 20.086056, 19.929564, 19.442331, 18.795412, 17.927546, 11.771199, 11.303483, 11.292837"
67,HB1202   ,2012-06-03 02:25:00,37.095,-74.8867,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48","19.56,19.56,19.57,19.56,19.56,19.54,19.5,19.43,19.28,18.89,18.16,16.98,16.01,15.52,15.33,14.81,14.22,14.07,14.01,13.97,13.79,13.65,13.53,13.37,13.35,13.31,13.25,13.16,12.84,12.7,12.62,12.62,12.53,12.49,12.47,12.46,12.56,12.66,12.8,12.82,12.86,12.82,12.85,12.84,12.87,12.87,12.87,12.88",118949,2012-06-04 13:25:08,37.10860062,-74.92777252,"2,5,7,10,11,12,20,26,31,50","20.04,19.6011,18.0051,17.5662,16.5288,16.058,14.9009,12.6824,12.1797,12.06","21.010496, 20.764656, 20.257263, 19.635109, 19.070288, 19.070288, 16.866547, 16.139397, 15.324237, 13.915329","20.592262, 20.585384, 20.573679, 20.550583, 20.525446, 20.481266, 18.240828, 13.55859, 12.294764, 11.735138"
68,HB1202   ,2012-06-03 02:25:00,37.095,-74.8867,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48","19.56,19.56,19.57,19.56,19.56,19.54,19.5,19.43,19.28,18.89,18.16,16.98,16.01,15.52,15.33,14.81,14.22,14.07,14.01,13.97,13.79,13.65,13.53,13.37,13.35,13.31,13.25,13.16,12.84,12.7,12.62,12.62,12.53,12.49,12.47,12.46,12.56,12.66,12.8,12.82,12.86,12.82,12.85,12.84,12.87,12.87,12.87,12.88",118897,2012-06-04 11:53:06,37.12567139,-74.83930206,"2,6,9,13,19,21,45,51,55,63","19.76,19.5119,18.05,17.3589,11.662,10.962,10.9,11.3164,12.9112,13.053","21.058392, 20.061134, 19.127539, 18.06709, 16.813242, 16.52396, 13.471372, 12.953143, 12.608711, 12.42731","20.345535, 20.340332, 20.330305, 20.256504, 19.394829, 18.790676, 11.288174, 11.2437725, 11.2437725, 11.2437725"
69,HB1202   ,2012-06-03 02:25:00,37.095,-74.8867,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48","19.56,19.56,19.57,19.56,19.56,19.54,19.5,19.43,19.28,18.89,18.16,16.98,16.01,15.52,15.33,14.81,14.22,14.07,14.01,13.97,13.79,13.65,13.53,13.37,13.35,13.31,13.25,13.16,12.84,12.7,12.62,12.62,12.53,12.49,12.47,12.46,12.56,12.66,12.8,12.82,12.86,12.82,12.85,12.84,12.87,12.87,12.87,12.88",118896,2012-06-03 19:51:37,37.11930847,-74.91989136,"2,8,13,16,18,23,26,29,30,48","20.22,19.6085,17.542,15.3902,14.7556,14.237,13.2927,13.0528,12.658,12.48","20.776266, 19.233397, 18.10335, 17.682508, 17.267273, 16.53267, 16.219824, 15.660342, 15.660342, 14.019877","20.598356, 20.5626, 20.406769, 20.1625, 19.94076, 18.217964, 15.500848, 12.558407, 12.558407, 11.4463625"
70,HB1202   ,2012-06-03 02:25:00,37.095,-74.8867,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48","19.56,19.56,19.57,19.56,19.56,19.54,19.5,19.43,19.28,18.89,18.16,16.98,16.01,15.52,15.33,14.81,14.22,14.07,14.01,13.97,13.79,13.65,13.53,13.37,13.35,13.31,13.25,13.16,12.84,12.7,12.62,12.62,12.53,12.49,12.47,12.46,12.56,12.66,12.8,12.82,12.86,12.82,12.85,12.84,12.87,12.87,12.87,12.88",118952,2012-06-04 19:56:48,37.12282181,-74.92443085,"2,7,13,16,18,20,25,38,44,46","20.58,20.2094,18.9434,17.9706,16.6119,15.5774,14.5507,13.192,13.1611,12.86","21.236189, 19.799278, 17.82771, 17.20669, 16.657614, 16.179756, 15.428802, 14.300833, 14.010982, 13.967345","20.91435, 20.893347, 20.74226, 20.253092, 19.20697, 17.901447, 14.608026, 12.070297, 12.080105, 12.080105"
71,HB1202   ,2012-06-03 02:25:00,37.095,-74.8867,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48","19.56,19.56,19.57,19.56,19.56,19.54,19.5,19.43,19.28,18.89,18.16,16.98,16.01,15.52,15.33,14.81,14.22,14.07,14.01,13.97,13.79,13.65,13.53,13.37,13.35,13.31,13.25,13.16,12.84,12.7,12.62,12.62,12.53,12.49,12.47,12.46,12.56,12.66,12.8,12.82,12.86,12.82,12.85,12.84,12.87,12.87,12.87,12.88",118896,2012-06-04 12:14:15,37.10013962,-74.88317871,"2,8,9,13,15,16,19,23,49,63","19.85,19.0574,18.5174,18.3432,14.6501,13.8662,11.8194,11.14,11.14,12.2288","21.058392, 19.552166, 19.127539, 18.06709, 17.744394, 17.426992, 16.813242, 16.24956, 13.080376, 12.42731","20.345535, 20.336489, 20.330305, 20.256504, 20.205051, 20.122044, 19.394829, 18.177593, 11.246824, 11.2437725"
72,HB1202   ,2012-06-03 02:25:00,37.095,-74.8867,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48","19.56,19.56,19.57,19.56,19.56,19.54,19.5,19.43,19.28,18.89,18.16,16.98,16.01,15.52,15.33,14.81,14.22,14.07,14.01,13.97,13.79,13.65,13.53,13.37,13.35,13.31,13.25,13.16,12.84,12.7,12.62,12.62,12.53,12.49,12.47,12.46,12.56,12.66,12.8,12.82,12.86,12.82,12.85,12.84,12.87,12.87,12.87,12.88",118952,2012-06-04 16:05:13,37.10931015,-74.91864777,"2,4,8,12,14,17,24,25,30,49","20.3,20.3,19.4677,19.2066,18.309,15.9426,13.927,13.3558,12.6459,12.14","21.114012, 20.594336, 18.976105, 18.234034, 17.60039, 16.705923, 15.699251, 15.699251, 15.177248, 13.602568","20.709251, 20.698036, 20.666504, 20.575714, 20.50237, 19.660717, 15.551244, 14.576853, 12.717659, 11.867184"
73,HB1202   ,2012-06-03 02:25:00,37.095,-74.8867,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48","19.56,19.56,19.57,19.56,19.56,19.54,19.5,19.43,19.28,18.89,18.16,16.98,16.01,15.52,15.33,14.81,14.22,14.07,14.01,13.97,13.79,13.65,13.53,13.37,13.35,13.31,13.25,13.16,12.84,12.7,12.62,12.62,12.53,12.49,12.47,12.46,12.56,12.66,12.8,12.82,12.86,12.82,12.85,12.84,12.87,12.87,12.87,12.88",118896,2012-06-04 20:13:26,37.12322998,-74.92431641,"2,14,18,20,23,30,36,46,48,48","20.56,18.4543,16.8283,15.617,14.7877,13.7633,13.1942,13.0316,12.43,12.43","21.236189, 17.50787, 16.657614, 16.179756, 15.771683, 14.902477, 14.445751, 13.967345, 13.860916, 13.860916","20.91435, 20.602219, 19.20697, 17.901447, 15.009029, 12.243862, 12.075512, 12.080105, 12.080105, 12.080105"
74,HB1202   ,2012-06-03 02:25:00,37.095,-74.8867,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48","19.56,19.56,19.57,19.56,19.56,19.54,19.5,19.43,19.28,18.89,18.16,16.98,16.01,15.52,15.33,14.81,14.22,14.07,14.01,13.97,13.79,13.65,13.53,13.37,13.35,13.31,13.25,13.16,12.84,12.7,12.62,12.62,12.53,12.49,12.47,12.46,12.56,12.66,12.8,12.82,12.86,12.82,12.85,12.84,12.87,12.87,12.87,12.88",118949,2012-06-04 08:13:16,37.11328125,-74.88078308,"2,3,4,5,6,7,8,9,11,12","20.18,20.18,19.8068,19.8002,19.7185,19.6122,19.4092,19.24,19.24,19.3133","21.174202, 21.119032, 20.699196, 20.699196, 20.27807, 19.827723, 19.827723, 19.360783, 18.94665, 18.540552","20.487385, 20.489983, 20.489983, 20.492607, 20.49603, 20.49603, 20.501276, 20.509277, 20.519583, 20.523598"
